match_sk,match_id,team1,team2,match_date,season_year,venue_name,city_name,country_name,toss_winner,match_winner,toss_name,win_type,outcome_type,manofmach,win_margin,country_id,match_date_cleaned
512,829820,Sunrisers Hyderabad,Mumbai Indians,5/17/2015,2015,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India,Sunrisers Hyderabad,Mumbai Indians,Bat,Wickets,Result,Mj Mcclenaghan,9,1,2015-05-17
513,829822,Chennai Super Kings,Mumbai Indians,5/19/2015,2015,Wankhede Stadium,Mumbai,India,Mumbai Indians,Mumbai Indians,Bat,Runs,Result,Ka Pollard,25,1,2015-05-19
514,829824,Royal Challengers Bangalore,Rajasthan Royals,5/20/2015,2015,Maharashtra Cricket Association Stadium,Pune,India,Royal Challengers Bangalore,Royal Challengers Bangalore,Bat,Runs,Result,Ab De Villiers,71,1,2015-05-20
515,829826,Chennai Super Kings,Royal Challengers Bangalore,5/22/2015,2015,Jsca International Stadium Complex,Ranchi,India,Chennai Super Kings,Chennai Super Kings,Field,Wickets,Result,A Nehra,3,1,2015-05-22
516,829828,Mumbai Indians,Chennai Super Kings,5/24/2015,2015,Eden Gardens,Kolkata,India,Chennai Super Kings,Mumbai Indians,Field,Runs,Result,Rg Sharma,41,1,2015-05-24
517,980906,Mumbai Indians,Rising Pune Supergiants,4/9/2016,2016,Wankhede Stadium,Mumbai,India,Mumbai Indians,Rising Pune Supergiants,Bat,Wickets,Result,Am Rahane,9,1,2016-04-09
518,980908,Kolkata Knight Riders,Delhi Daredevils,4/10/2016,2016,Eden Gardens,Kolkata,India,Kolkata Knight Riders,Kolkata Knight Riders,Field,Wickets,Result,Ad Russell,9,1,2016-04-10
519,980910,Kings Xi Punjab,Gujarat Lions,4/11/2016,2016,"Punjab Cricket Association Is Bindra Stadium, Mohali",Chandigarh,India,Gujarat Lions,Gujarat Lions,Field,Wickets,Result,Aj Finch,5,1,2016-04-11
520,980912,Royal Challengers Bangalore,Sunrisers Hyderabad,4/12/2016,2016,M Chinnaswamy Stadium,Bangalore,India,Sunrisers Hyderabad,Royal Challengers Bangalore,Field,Runs,Result,Ab De Villiers,45,1,2016-04-12
521,980914,Kolkata Knight Riders,Mumbai Indians,4/13/2016,2016,Eden Gardens,Kolkata,India,Mumbai Indians,Mumbai Indians,Field,Wickets,Result,Rg Sharma,6,1,2016-04-13
522,980916,Gujarat Lions,Rising Pune Supergiants,4/14/2016,2016,Saurashtra Cricket Association Stadium,Rajkot,India,Rising Pune Supergiants,Gujarat Lions,Bat,Wickets,Result,Aj Finch,7,1,2016-04-14
523,980918,Delhi Daredevils,Kings Xi Punjab,4/15/2016,2016,Feroz Shah Kotla,Delhi,India,Delhi Daredevils,Delhi Daredevils,Field,Wickets,Result,A Mishra,8,1,2016-04-15
524,980920,Sunrisers Hyderabad,Kolkata Knight Riders,4/16/2016,2016,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India,Sunrisers Hyderabad,Kolkata Knight Riders,Bat,Wickets,Result,G Gambhir,8,1,2016-04-16
525,980922,Mumbai Indians,Gujarat Lions,4/16/2016,2016,Wankhede Stadium,Mumbai,India,Gujarat Lions,Gujarat Lions,Field,Wickets,Result,Aj Finch,3,1,2016-04-16
526,980924,Kings Xi Punjab,Rising Pune Supergiants,4/17/2016,2016,"Punjab Cricket Association Is Bindra Stadium, Mohali",Chandigarh,India,Rising Pune Supergiants,Kings Xi Punjab,Bat,Wickets,Result,M Vohra,6,1,2016-04-17
527,980926,Royal Challengers Bangalore,Delhi Daredevils,4/17/2016,2016,M Chinnaswamy Stadium,Bangalore,India,Delhi Daredevils,Delhi Daredevils,Field,Wickets,Result,Q De Kock,7,1,2016-04-17
528,980928,Sunrisers Hyderabad,Mumbai Indians,4/18/2016,2016,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Wickets,Result,Da Warner,7,1,2016-04-18
529,980930,Kings Xi Punjab,Kolkata Knight Riders,4/19/2016,2016,"Punjab Cricket Association Is Bindra Stadium, Mohali",Chandigarh,India,Kolkata Knight Riders,Kolkata Knight Riders,Field,Wickets,Result,Rv Uthappa,6,1,2016-04-19
530,980932,Mumbai Indians,Royal Challengers Bangalore,4/20/2016,2016,Wankhede Stadium,Mumbai,India,Mumbai Indians,Mumbai Indians,Field,Wickets,Result,Rg Sharma,6,1,2016-04-20
531,980934,Gujarat Lions,Sunrisers Hyderabad,4/21/2016,2016,Saurashtra Cricket Association Stadium,Rajkot,India,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Wickets,Result,B Kumar,10,1,2016-04-21
532,980936,Rising Pune Supergiants,Royal Challengers Bangalore,4/22/2016,2016,Maharashtra Cricket Association Stadium,Pune,India,Rising Pune Supergiants,Royal Challengers Bangalore,Field,Runs,Result,Ab De Villiers,13,1,2016-04-22
533,980938,Delhi Daredevils,Mumbai Indians,4/23/2016,2016,Feroz Shah Kotla,Delhi,India,Mumbai Indians,Delhi Daredevils,Field,Runs,Result,Sv Samson,10,1,2016-04-23
534,980940,Sunrisers Hyderabad,Kings Xi Punjab,4/23/2016,2016,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Wickets,Result,Mustafizur Rahman,5,1,2016-04-23
535,980942,Gujarat Lions,Royal Challengers Bangalore,4/24/2016,2016,Saurashtra Cricket Association Stadium,Rajkot,India,Royal Challengers Bangalore,Gujarat Lions,Bat,Wickets,Result,V Kohli,6,1,2016-04-24
536,980944,Rising Pune Supergiants,Kolkata Knight Riders,4/24/2016,2016,Maharashtra Cricket Association Stadium,Pune,India,Kolkata Knight Riders,Kolkata Knight Riders,Field,Wickets,Result,Sa Yadav,2,1,2016-04-24
537,980946,Kings Xi Punjab,Mumbai Indians,4/25/2016,2016,"Punjab Cricket Association Is Bindra Stadium, Mohali",Chandigarh,India,Kings Xi Punjab,Mumbai Indians,Field,Runs,Result,Pa Patel,25,1,2016-04-25
538,980948,Sunrisers Hyderabad,Rising Pune Supergiants,4/26/2016,2016,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India,Rising Pune Supergiants,Rising Pune Supergiants,Field,Runs,Result,Ab Dinda,34,1,2016-04-26
539,980950,Delhi Daredevils,Gujarat Lions,4/27/2016,2016,Feroz Shah Kotla,Delhi,India,Delhi Daredevils,Gujarat Lions,Field,Runs,Result,Ch Morris,1,1,2016-04-27
540,980952,Mumbai Indians,Kolkata Knight Riders,4/28/2016,2016,Wankhede Stadium,Mumbai,India,Mumbai Indians,Mumbai Indians,Field,Wickets,Result,Rg Sharma,6,1,2016-04-28
541,980954,Rising Pune Supergiants,Gujarat Lions,4/29/2016,2016,Maharashtra Cricket Association Stadium,Pune,India,Gujarat Lions,Gujarat Lions,Field,Wickets,Result,Dr Smith,3,1,2016-04-29
542,980956,Delhi Daredevils,Kolkata Knight Riders,4/30/2016,2016,Feroz Shah Kotla,Delhi,India,Kolkata Knight Riders,Delhi Daredevils,Field,Runs,Result,Cr Brathwaite,27,1,2016-04-30
543,980958,Sunrisers Hyderabad,Royal Challengers Bangalore,4/30/2016,2016,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India,Royal Challengers Bangalore,Sunrisers Hyderabad,Field,Runs,Result,Da Warner,15,1,2016-04-30
544,980960,Gujarat Lions,Kings Xi Punjab,5/1/2016,2016,Saurashtra Cricket Association Stadium,Rajkot,India,Gujarat Lions,Kings Xi Punjab,Field,Runs,Result,Ar Patel,23,1,2016-05-01
545,980962,Rising Pune Supergiants,Mumbai Indians,5/1/2016,2016,Maharashtra Cricket Association Stadium,Pune,India,Mumbai Indians,Mumbai Indians,Field,Wickets,Result,Rg Sharma,8,1,2016-05-01
546,980964,Royal Challengers Bangalore,Kolkata Knight Riders,5/2/2016,2016,M Chinnaswamy Stadium,Bangalore,India,Kolkata Knight Riders,Kolkata Knight Riders,Field,Wickets,Result,Ad Russell,5,1,2016-05-02
547,980966,Gujarat Lions,Delhi Daredevils,5/3/2016,2016,Saurashtra Cricket Association Stadium,Rajkot,India,Delhi Daredevils,Delhi Daredevils,Field,Wickets,Result,Rr Pant,8,1,2016-05-03
548,980968,Kolkata Knight Riders,Kings Xi Punjab,5/4/2016,2016,Eden Gardens,Kolkata,India,Kings Xi Punjab,Kolkata Knight Riders,Field,Runs,Result,Ad Russell,7,1,2016-05-04
549,980970,Delhi Daredevils,Rising Pune Supergiants,5/5/2016,2016,Feroz Shah Kotla,Delhi,India,Rising Pune Supergiants,Rising Pune Supergiants,Field,Wickets,Result,Am Rahane,7,1,2016-05-05
550,980972,Sunrisers Hyderabad,Gujarat Lions,5/6/2016,2016,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Wickets,Result,B Kumar,5,1,2016-05-06
551,980974,Royal Challengers Bangalore,Rising Pune Supergiants,5/7/2016,2016,M Chinnaswamy Stadium,Bangalore,India,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Wickets,Result,V Kohli,7,1,2016-05-07
552,980976,Kings Xi Punjab,Delhi Daredevils,5/7/2016,2016,"Punjab Cricket Association Is Bindra Stadium, Mohali",Chandigarh,India,Delhi Daredevils,Kings Xi Punjab,Field,Runs,Result,Mp Stoinis,9,1,2016-05-07
553,980978,Mumbai Indians,Sunrisers Hyderabad,5/8/2016,2016,Dr. Y.s. Rajasekhara Reddy Aca-vdca Cricket Stadium,Visakhapatnam,India,Mumbai Indians,Sunrisers Hyderabad,Field,Runs,Result,A Nehra,85,1,2016-05-08
554,980980,Kolkata Knight Riders,Gujarat Lions,5/8/2016,2016,Eden Gardens,Kolkata,India,Gujarat Lions,Gujarat Lions,Field,Wickets,Result,P Kumar,5,1,2016-05-08
555,980982,Kings Xi Punjab,Royal Challengers Bangalore,5/9/2016,2016,"Punjab Cricket Association Is Bindra Stadium, Mohali",Chandigarh,India,Kings Xi Punjab,Royal Challengers Bangalore,Field,Runs,Result,Sr Watson,1,1,2016-05-09
556,980984,Rising Pune Supergiants,Sunrisers Hyderabad,5/10/2016,2016,Dr. Y.s. Rajasekhara Reddy Aca-vdca Cricket Stadium,Visakhapatnam,India,Sunrisers Hyderabad,Sunrisers Hyderabad,Bat,Runs,Result,A Zampa,4,1,2016-05-10
557,980986,Royal Challengers Bangalore,Mumbai Indians,5/11/2016,2016,M Chinnaswamy Stadium,Bangalore,India,Mumbai Indians,Mumbai Indians,Field,Wickets,Result,Kh Pandya,6,1,2016-05-11
558,980988,Sunrisers Hyderabad,Delhi Daredevils,5/12/2016,2016,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India,Delhi Daredevils,Delhi Daredevils,Field,Wickets,Result,Ch Morris,7,1,2016-05-12
559,980990,Mumbai Indians,Kings Xi Punjab,5/13/2016,2016,Dr. Y.s. Rajasekhara Reddy Aca-vdca Cricket Stadium,Visakhapatnam,India,Mumbai Indians,Kings Xi Punjab,Bat,Wickets,Result,Mp Stoinis,7,1,2016-05-13
560,980992,Royal Challengers Bangalore,Gujarat Lions,5/14/2016,2016,M Chinnaswamy Stadium,Bangalore,India,Gujarat Lions,Royal Challengers Bangalore,Field,Runs,Result,Ab De Villiers,144,1,2016-05-14
561,980994,Kolkata Knight Riders,Rising Pune Supergiants,5/14/2016,2016,Eden Gardens,Kolkata,India,Rising Pune Supergiants,Kolkata Knight Riders,Bat,Wickets,Result,Yk Pathan,8,1,2016-05-14
562,980996,Kings Xi Punjab,Sunrisers Hyderabad,5/15/2016,2016,"Punjab Cricket Association Is Bindra Stadium, Mohali",Chandigarh,India,Kings Xi Punjab,Sunrisers Hyderabad,Bat,Wickets,Result,Hm Amla,7,1,2016-05-15
563,980998,Mumbai Indians,Delhi Daredevils,5/15/2016,2016,Dr. Y.s. Rajasekhara Reddy Aca-vdca Cricket Stadium,Visakhapatnam,India,Delhi Daredevils,Mumbai Indians,Field,Runs,Result,Kh Pandya,80,1,2016-05-15
564,981000,Kolkata Knight Riders,Royal Challengers Bangalore,5/16/2016,2016,Eden Gardens,Kolkata,India,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Wickets,Result,V Kohli,9,1,2016-05-16
565,981002,Rising Pune Supergiants,Delhi Daredevils,5/17/2016,2016,Dr. Y.s. Rajasekhara Reddy Aca-vdca Cricket Stadium,Visakhapatnam,India,Rising Pune Supergiants,Rising Pune Supergiants,Field,Runs,Result,Ab Dinda,19,1,2016-05-17
566,981004,Royal Challengers Bangalore,Kings Xi Punjab,5/18/2016,2016,M Chinnaswamy Stadium,Bangalore,India,Kings Xi Punjab,Royal Challengers Bangalore,Field,Runs,Result,V Kohli,82,1,2016-05-18
567,981006,Gujarat Lions,Kolkata Knight Riders,5/19/2016,2016,Green Park,Kanpur,India,Gujarat Lions,Gujarat Lions,Field,Wickets,Result,Dr Smith,6,1,2016-05-19
568,981008,Delhi Daredevils,Sunrisers Hyderabad,5/20/2016,2016,Shaheed Veer Narayan Singh International Stadium,Raipur,India,Delhi Daredevils,Delhi Daredevils,Field,Wickets,Result,Kk Nair,6,1,2016-05-20
569,981010,Rising Pune Supergiants,Kings Xi Punjab,5/21/2016,2016,Dr. Y.s. Rajasekhara Reddy Aca-vdca Cricket Stadium,Visakhapatnam,India,Kings Xi Punjab,Rising Pune Supergiants,Bat,Wickets,Result,Ms Dhoni,4,1,2016-05-21
570,981012,Gujarat Lions,Mumbai Indians,5/21/2016,2016,Green Park,Kanpur,India,Gujarat Lions,Gujarat Lions,Field,Wickets,Result,Sk Raina,6,1,2016-05-21
571,981014,Kolkata Knight Riders,Sunrisers Hyderabad,5/22/2016,2016,Eden Gardens,Kolkata,India,Sunrisers Hyderabad,Kolkata Knight Riders,Field,Runs,Result,Yk Pathan,22,1,2016-05-22
572,981016,Delhi Daredevils,Royal Challengers Bangalore,5/22/2016,2016,Shaheed Veer Narayan Singh International Stadium,Raipur,India,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Wickets,Result,V Kohli,6,1,2016-05-22
573,981018,Gujarat Lions,Royal Challengers Bangalore,5/24/2016,2016,M Chinnaswamy Stadium,Bangalore,India,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Wickets,Result,Ab De Villiers,4,1,2016-05-24
574,981020,Sunrisers Hyderabad,Kolkata Knight Riders,5/25/2016,2016,Feroz Shah Kotla,Delhi,India,Kolkata Knight Riders,Sunrisers Hyderabad,Field,Runs,Result,Mc Henriques,22,1,2016-05-25
575,981022,Gujarat Lions,Sunrisers Hyderabad,5/27/2016,2016,Feroz Shah Kotla,Delhi,India,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Wickets,Result,Da Warner,4,1,2016-05-27
576,981024,Royal Challengers Bangalore,Sunrisers Hyderabad,5/29/2016,2016,M Chinnaswamy Stadium,Bangalore,India,Sunrisers Hyderabad,Sunrisers Hyderabad,Bat,Runs,Result,Bcj Cutting,8,1,2016-05-29
577,1082591,Sunrisers Hyderabad,Royal Challengers Bangalore,4/5/2017,2017,Rajiv Gandhi International Stadium Uppal,Hyderabad (deccan),India,Royal Challengers Bangalore,Sunrisers Hyderabad,Field,Runs,Result,Yuvraj Singh,35,1,2017-04-05
578,1082592,Rising Pune Supergiants,Mumbai Indians,4/6/2017,2017,Maharashtra Cricket Association Stadium,Pune,India,Rising Pune Supergiant,Rising Pune Supergiants,Field,Wickets,Result,Spd Smith,7,1,2017-04-06
579,1082593,Gujarat Lions,Kolkata Knight Riders,4/7/2017,2017,Saurashtra Cricket Association Stadium,Rajkot,India,Kolkata Knight Riders,Kolkata Knight Riders,Field,Wickets,Result,Ca Lynn,10,1,2017-04-07
580,1082594,Kings Xi Punjab,Rising Pune Supergiants,4/8/2017,2017,Holkar Cricket Stadium,Indore,India,Kings Xi Punjab,Kings Xi Punjab,Field,Wickets,Result,Gj Maxwell,6,1,2017-04-08
581,1082595,Royal Challengers Bangalore,Delhi Daredevils,4/8/2017,2017,M Chinnaswamy Stadium,Bengaluru,India,Royal Challengers Bangalore,Royal Challengers Bangalore,Bat,Runs,Result,Km Jadhav,15,1,2017-04-08
582,1082596,Sunrisers Hyderabad,Gujarat Lions,4/9/2017,2017,Rajiv Gandhi International Stadium Uppal,Hyderabad (deccan),India,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Wickets,Result,Rashid Khan,9,1,2017-04-09
583,1082597,Mumbai Indians,Kolkata Knight Riders,4/9/2017,2017,Wankhede Stadium,Mumbai,India,Mumbai Indians,Mumbai Indians,Field,Wickets,Result,N Rana,4,1,2017-04-09
584,1082598,Kings Xi Punjab,Royal Challengers Bangalore,4/10/2017,2017,Holkar Cricket Stadium,Indore,India,Royal Challengers Bangalore,Kings Xi Punjab,Bat,Wickets,Result,Ar Patel,8,1,2017-04-10
585,1082599,Rising Pune Supergiants,Delhi Daredevils,4/11/2017,2017,Maharashtra Cricket Association Stadium,Pune,India,Rising Pune Supergiants,Delhi Daredevils,Field,Runs,Result,Sv Samson,97,1,2017-04-11
586,1082600,Mumbai Indians,Sunrisers Hyderabad,4/12/2017,2017,Wankhede Stadium,Mumbai,India,Mumbai Indians,Mumbai Indians,Field,Wickets,Result,Jj Bumrah,4,1,2017-04-12
587,1082601,Kolkata Knight Riders,Kings Xi Punjab,4/13/2017,2017,Eden Gardens,Kolkata,India,Kolkata Knight Riders,Kolkata Knight Riders,Field,Wickets,Result,Narine,8,1,2017-04-13
588,1082602,Royal Challengers Bangalore,Mumbai Indians,4/14/2017,2017,M Chinnaswamy Stadium,Bengaluru,India,Mumbai Indians,Mumbai Indians,Field,Wickets,Result,Ka Pollard,4,1,2017-04-14
589,1082603,Gujarat Lions,Rising Pune Supergiants,4/14/2017,2017,Saurashtra Cricket Association Stadium,Rajkot,India,Gujarat Lions,Gujarat Lions,Field,Wickets,Result,Aj Tye,7,1,2017-04-14
590,1082604,Kolkata Knight Riders,Sunrisers Hyderabad,4/15/2017,2017,Eden Gardens,Kolkata,India,Sunrisers Hyderabad,Kolkata Knight Riders,Field,Runs,Result,Rv Uthappa,17,1,2017-04-15
591,1082605,Delhi Daredevils,Kings Xi Punjab,4/15/2017,2017,Feroz Shah Kotla,Delhi,India,Delhi Daredevils,Delhi Daredevils,Bat,Runs,Result,Cj Anderson,51,1,2017-04-15
592,1082606,Mumbai Indians,Gujarat Lions,4/16/2017,2017,Wankhede Stadium,Mumbai,India,Mumbai Indians,Mumbai Indians,Field,Wickets,Result,N Rana,6,1,2017-04-16
593,1082607,Royal Challengers Bangalore,Rising Pune Supergiants,4/16/2017,2017,M Chinnaswamy Stadium,Bengaluru,India,Royal Challengers Bangalore,Rising Pune Supergiants,Field,Runs,Result,Ba Stokes,27,1,2017-04-16
594,1082608,Delhi Daredevils,Kolkata Knight Riders,4/17/2017,2017,Feroz Shah Kotla,Delhi,India,Delhi Daredevils,Kolkata Knight Riders,Bat,Wickets,Result,Nm Coulter-nile,4,1,2017-04-17
595,1082609,Sunrisers Hyderabad,Kings Xi Punjab,4/17/2017,2017,Rajiv Gandhi International Stadium Uppal,Hyderabad (deccan),India,Kings Xi Punjab,Sunrisers Hyderabad,Field,Runs,Result,B Kumar,5,1,2017-04-17
596,1082610,Gujarat Lions,Royal Challengers Bangalore,4/18/2017,2017,Saurashtra Cricket Association Stadium,Rajkot,India,Gujarat Lions,Royal Challengers Bangalore,Field,Runs,Result,Ch Gayle,21,1,2017-04-18
597,1082611,Sunrisers Hyderabad,Delhi Daredevils,4/19/2017,2017,Rajiv Gandhi International Stadium Uppal,Hyderabad (deccan),India,Sunrisers Hyderabad,Sunrisers Hyderabad,Bat,Runs,Result,Ks Williamson,15,1,2017-04-19
598,1082612,Kings Xi Punjab,Mumbai Indians,4/20/2017,2017,Holkar Cricket Stadium,Indore,India,Mumbai Indians,Mumbai Indians,Field,Wickets,Result,Jc Buttler,8,1,2017-04-20
599,1082613,Kolkata Knight Riders,Gujarat Lions,4/21/2017,2017,Eden Gardens,Kolkata,India,Gujarat Lions,Gujarat Lions,Field,Wickets,Result,Sk Raina,4,1,2017-04-21
600,1082614,Mumbai Indians,Delhi Daredevils,4/22/2017,2017,Wankhede Stadium,Mumbai,India,Delhi Daredevils,Mumbai Indians,Field,Runs,Result,Mj Mcclenaghan,14,1,2017-04-22
601,1082615,Rising Pune Supergiants,Sunrisers Hyderabad,4/22/2017,2017,Maharashtra Cricket Association Stadium,Pune,India,Rising Pune Supergiants,Rising Pune Supergiants,Field,Wickets,Result,Ms Dhoni,6,1,2017-04-22
602,1082616,Gujarat Lions,Kings Xi Punjab,4/23/2017,2017,Saurashtra Cricket Association Stadium,Rajkot,India,Gujarat Lions,Kings Xi Punjab,Field,Runs,Result,Hm Amla,26,1,2017-04-23
603,1082617,Kolkata Knight Riders,Royal Challengers Bangalore,4/23/2017,2017,Eden Gardens,Kolkata,India,Royal Challengers Bangalore,Kolkata Knight Riders,Field,Runs,Result,Nm Coulter-nile,82,1,2017-04-23
604,1082618,Mumbai Indians,Rising Pune Supergiants,4/24/2017,2017,Wankhede Stadium,Mumbai,India,Mumbai Indians,Rising Pune Supergiants,Field,Runs,Result,Ba Stokes,3,1,2017-04-24
605,1082619,Royal Challengers Bangalore,Sunrisers Hyderabad,4/25/2017,2017,Null,Bengaluru,India,Blank,Abandoned,Na,Na,Abandoned,Na,0,1,2017-04-25
606,1082620,Rising Pune Supergiants,Kolkata Knight Riders,4/26/2017,2017,Maharashtra Cricket Association Stadium,Pune,India,Kolkata Knight Riders,Kolkata Knight Riders,Field,Wickets,Result,Rv Uthappa,7,1,2017-04-26
607,1082621,Royal Challengers Bangalore,Gujarat Lions,4/27/2017,2017,M Chinnaswamy Stadium,Bengaluru,India,Gujarat Lions,Gujarat Lions,Field,Wickets,Result,Aj Tye,7,1,2017-04-27
608,1082622,Kolkata Knight Riders,Delhi Daredevils,4/28/2017,2017,Eden Gardens,Kolkata,India,Kolkata Knight Riders,Kolkata Knight Riders,Field,Wickets,Result,G Gambhir,7,1,2017-04-28
609,1082623,Kings Xi Punjab,Sunrisers Hyderabad,4/28/2017,2017,Punjab Cricket Association Is Bindra Stadium Mohali,Mohali,India,Kings Xi Punjab,Sunrisers Hyderabad,Field,Runs,Result,Rashid Khan,26,1,2017-04-28
610,1082624,Rising Pune Supergiants,Royal Challengers Bangalore,4/29/2017,2017,Maharashtra Cricket Association Stadium,Pune,India,Royal Challengers Bangalore,Rising Pune Supergiants,Field,Runs,Result,Lh Ferguson,61,1,2017-04-29
611,1082625,Gujarat Lions,Mumbai Indians,4/29/2017,2017,Saurashtra Cricket Association Stadium,Rajkot,India,Gujarat Lions,Tied,Bat,Blank,Tied,Kh Pandya,0,1,2017-04-29
612,1082626,Kings Xi Punjab,Delhi Daredevils,4/30/2017,2017,Punjab Cricket Association Is Bindra Stadium Mohali,Mohali,India,Kings Xi Punjab,Kings Xi Punjab,Field,Wickets,Result,Sandeep Sharma,10,1,2017-04-30
613,1082627,Sunrisers Hyderabad,Kolkata Knight Riders,4/30/2017,2017,Rajiv Gandhi International Stadium Uppal,Hyderabad (deccan),India,Kolkata Knight Riders,Sunrisers Hyderabad,Field,Runs,Result,Da Warner,48,1,2017-04-30
614,1082628,Mumbai Indians,Royal Challengers Bangalore,5/1/2017,2017,Wankhede Stadium,Mumbai,India,Royal Challengers Bangalore,Mumbai Indians,Bat,Wickets,Result,Rg Sharma,5,1,2017-05-01
615,1082629,Rising Pune Supergiants,Gujarat Lions,5/1/2017,2017,Maharashtra Cricket Association Stadium,Pune,India,Rising Pune Supergiants,Rising Pune Supergiants,Field,Wickets,Result,Ba Stokes,5,1,2017-05-01
616,1082630,Delhi Daredevils,Sunrisers Hyderabad,5/2/2017,2017,Feroz Shah Kotla,Delhi,India,Delhi Daredevils,Delhi Daredevils,Field,Wickets,Result,Mohammed Shami,6,1,2017-05-02
617,1082631,Kolkata Knight Riders,Rising Pune Supergiants,5/3/2017,2017,Eden Gardens,Kolkata,India,Rising Pune Supergiants,Rising Pune Supergiants,Field,Wickets,Result,Ra Tripathi,4,1,2017-05-03
618,1082632,Delhi Daredevils,Gujarat Lions,5/4/2017,2017,Feroz Shah Kotla,Delhi,India,Delhi Daredevils,Delhi Daredevils,Field,Wickets,Result,Rr Pant,7,1,2017-05-04
619,1082633,Royal Challengers Bangalore,Kings Xi Punjab,5/5/2017,2017,M Chinnaswamy Stadium,Bengaluru,India,Royal Challengers Bangalore,Kings Xi Punjab,Field,Runs,Result,Sandeep Sharma,19,1,2017-05-05
620,1082634,Sunrisers Hyderabad,Rising Pune Supergiants,5/6/2017,2017,Rajiv Gandhi International Stadium Uppal,Hyderabad (deccan),India,Sunrisers Hyderabad,Rising Pune Supergiants,Field,Runs,Result,Jd Unadkat,12,1,2017-05-06
621,1082635,Delhi Daredevils,Mumbai Indians,5/6/2017,2017,Feroz Shah Kotla,Delhi,India,Delhi Daredevils,Mumbai Indians,Field,Runs,Result,Lmp Simmons,146,1,2017-05-06
622,1082636,Royal Challengers Bangalore,Kolkata Knight Riders,5/7/2017,2017,M Chinnaswamy Stadium,Bengaluru,India,Kolkata Knight Riders,Kolkata Knight Riders,Field,Wickets,Result,Sp Narine,6,1,2017-05-07
623,1082637,Kings Xi Punjab,Gujarat Lions,5/7/2017,2017,Punjab Cricket Association Is Bindra Stadium Mohali,Mohali,India,Gujarat Lions,Gujarat Lions,Field,Wickets,Result,Dr Smith,6,1,2017-05-07
624,1082638,Sunrisers Hyderabad,Mumbai Indians,5/8/2017,2017,Rajiv Gandhi International Stadium Uppal,Hyderabad (deccan),India,Mumbai Indians,Sunrisers Hyderabad,Bat,Wickets,Result,S Dhawan,7,1,2017-05-08
625,1082639,Kings Xi Punjab,Kolkata Knight Riders,5/9/2017,2017,Punjab Cricket Association Is Bindra Stadium Mohali,Mohali,India,Kolkata Knight Riders,Kings Xi Punjab,Field,Runs,Result,Mm Sharma,14,1,2017-05-09
626,1082640,Gujarat Lions,Delhi Daredevils,5/10/2017,2017,Green Park,Kanpur,India,Delhi Daredevils,Delhi Daredevils,Field,Wickets,Result,Ss Iyer,2,1,2017-05-10
627,1082641,Mumbai Indians,Kings Xi Punjab,5/11/2017,2017,Wankhede Stadium,Mumbai,India,Mumbai Indians,Kings Xi Punjab,Field,Runs,Result,Wp Saha,7,1,2017-05-11
628,1082642,Delhi Daredevils,Rising Pune Supergiants,5/12/2017,2017,Feroz Shah Kotla,Delhi,India,Delhi Daredevils,Delhi Daredevils,Bat,Runs,Result,Kk Nair,7,1,2017-05-12
629,1082643,Gujarat Lions,Sunrisers Hyderabad,5/13/2017,2017,Green Park,Kanpur,India,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Wickets,Result,Mohammed Siraj,8,1,2017-05-13
630,1082644,Kolkata Knight Riders,Mumbai Indians,5/13/2017,2017,Eden Gardens,Kolkata,India,Kolkata Knight Riders,Mumbai Indians,Field,Runs,Result,At Rayudu,9,1,2017-05-13
631,1082645,Rising Pune Supergiants,Kings Xi Punjab,5/14/2017,2017,Maharashtra Cricket Association Stadium,Pune,India,Rising Pune Supergiants,Rising Pune Supergiants,Field,Wickets,Result,Jd Unadkat,9,1,2017-05-14
632,1082646,Delhi Daredevils,Royal Challengers Bangalore,5/14/2017,2017,Feroz Shah Kotla,Delhi,India,Royal Challengers Bangalore,Royal Challengers Bangalore,Bat,Runs,Result,Hv Patel,10,1,2017-05-14
633,1082647,Mumbai Indians,Rising Pune Supergiants,5/16/2017,2017,Wankhede Stadium,Mumbai,India,Mumbai Indians,Rising Pune Supergiants,Field,Runs,Result,Wasington Sundar,20,1,2017-05-16
